event_id,user_id,event_name,event_timestamp,page_url,button_id,device_type,utm_source
E000814,U00111,invite_teammate,2026-01-09 04:35:00,/signup,,mobile,facebook
E000815,U00957,feature_used,2025-05-31 19:40:00,/dashboard,signup_btn,mobile,linkedin
E000816,U00366,invite_teammate,2025-03-19 02:28:00,/pricing,signup_btn,MOBILE,Google 
E000817,U00013,feature_used,2025-08-19 06:41:00,/pricing,,mobile,google
E000818,U00835,create_project,2026-04-25 02:42:00,/settings,,Desktop,google
E000819,U00907,onboarding_complete,2025-02-19 00:41:00,/dashboard,invite_btn,,direct
E000820,U00730,signup_complete,2025-03-16 03:19:00,/signup,signup_btn,,email
E000821,U00714,feature_used,2026-04-05 09:19:00,/settings,upgrade_btn,Desktop,linkedin
E000822,U00780,invite_teammate,2026-04-08 15:36:00,/invite,,desktop,email
E000823,U00624,subscription_started,2025-01-13 20:26:00,/dashboard,,mobile,facebook
E000824,U00722,page_view,2026-03-04 18:45:00,/pricing,signup_btn,,LINKEDIN
E000825,U00317,onboarding_complete,2025-04-01 08:02:00,/settings,,mobile,facebook
E000826,U00062,signup_complete,2025-02-27 19:26:00,/signup,,Desktop,linkedin
E000827,U00385,onboarding_complete,2025-04-21 10:38:00,/settings,signup_btn,mobile,Google 
E000828,U00969,subscription_started,2026-03-12 12:07:00,/settings,invite_btn,mobile,email
E000829,U00660,page_view,2025-08-20 05:23:00,/projects,,Desktop,LINKEDIN
E000830,U00235,invite_teammate,2025-01-18 06:04:00,/signup,upgrade_btn,mobile,facebook
E000831,U00929,onboarding_complete,2025-02-09 09:00:00,/invite,upgrade_btn,,LINKEDIN
E000832,U00534,invite_teammate,2025-10-05 18:56:00,/pricing,,desktop,google
E000833,U00072,onboarding_complete,2025-12-25 00:04:00,/landing,upgrade_btn,mobile,linkedin
E000834,U00178,onboarding_complete,2025-03-08 19:36:00,/pricing,,desktop,direct
E000835,U00319,signup_complete,2025-12-07 02:42:00,/settings,upgrade_btn,mobile,direct
E000836,U00621,onboarding_complete,2025-05-09 11:26:00,/signup,invite_btn,,direct
E000837,U00207,create_project,2026-04-08 19:58:00,/invite,,desktop,email
E000838,U00387,signup_complete,2025-10-17 23:49:00,/dashboard,,MOBILE,facebook
E000839,U00753,feature_used,2026-03-20 17:56:00,/invite,upgrade_btn,MOBILE,google
E000840,U00438,click_signup,2025-10-05 17:47:00,/invite,invite_btn,,facebook
E000841,U00567,signup_complete,2025-04-22 06:21:00,/signup,,MOBILE,email
E000842,U00291,feature_used,2025-11-27 07:17:00,/projects,,MOBILE,google
E000843,U00140,subscription_started,2025-08-31 15:41:00,/pricing,upgrade_btn,mobile,google
E000844,U00883,invite_teammate,2025-01-10 08:17:00,/dashboard,,MOBILE,direct
E000845,U00394,subscription_started,2025-09-29 17:10:00,/signup,,desktop,direct
E000846,U00944,click_signup,2025-01-29 06:32:00,/dashboard,,mobile,linkedin
E000847,U00981,create_project,2025-11-14 16:51:00,/invite,invite_btn,,Google 
E000848,U00651,invite_teammate,2025-12-22 19:17:00,/settings,signup_btn,MOBILE,direct
E000849,U00249,subscription_started,2025-06-29 16:59:00,/landing,invite_btn,desktop,Google 
E000850,U00661,signup_complete,2026-04-30 17:31:00,/signup,,MOBILE,Google 
E000851,U00261,onboarding_complete,2025-04-18 07:25:00,/projects,,mobile,google
E000852,U00790,click_signup,2025-03-27 00:00:00,/settings,,MOBILE,Google 
E000853,U00998,click_signup,2026-03-03 19:53:00,/projects,upgrade_btn,MOBILE,linkedin
E000854,U00259,create_project,2025-11-07 20:07:00,/projects,,MOBILE,facebook
E000855,U00752,feature_used,2025-08-13 06:19:00,/invite,signup_btn,desktop,Google 
E000856,U00796,invite_teammate,2026-02-21 23:06:00,/invite,upgrade_btn,Desktop,Google 
E000857,U00953,feature_used,2025-06-02 13:43:00,/settings,invite_btn,desktop,linkedin
E000858,U00002,click_signup,2025-12-25 01:29:00,/landing,,,direct
E000859,U00296,feature_used,2026-04-22 14:35:00,/pricing,upgrade_btn,Desktop,linkedin
E000860,U00203,subscription_started,2025-04-08 19:37:00,/pricing,,desktop,direct
E000861,U00834,onboarding_complete,2026-02-17 22:39:00,/pricing,upgrade_btn,desktop,Google 
E000862,U00829,onboarding_complete,2025-05-14 01:25:00,/signup,,MOBILE,Google 
E000863,U00112,signup_complete,2026-03-31 16:33:00,/landing,invite_btn,desktop,direct
E000864,U00284,click_signup,2025-04-01 18:58:00,/signup,signup_btn,,linkedin
E000865,U00497,click_signup,2025-12-14 23:51:00,/landing,signup_btn,Desktop,LINKEDIN
E000866,U00682,page_view,2025-01-06 06:17:00,/landing,upgrade_btn,,LINKEDIN
E000867,U00385,create_project,2025-01-06 06:54:00,/dashboard,,Desktop,facebook
E000868,U00345,invite_teammate,2025-11-09 17:14:00,/settings,invite_btn,Desktop,LINKEDIN
E000869,U00964,invite_teammate,2025-06-24 11:15:00,/settings,,MOBILE,facebook
E000870,U00999,invite_teammate,2025-02-11 16:22:00,/invite,invite_btn,desktop,google
E000871,U00892,feature_used,2025-11-29 17:14:00,/settings,upgrade_btn,desktop,facebook
E000872,U00890,create_project,2025-03-31 11:44:00,/settings,upgrade_btn,Desktop,direct
E000873,U00703,subscription_started,2026-03-27 06:28:00,/projects,,mobile,google
E000874,U00981,invite_teammate,2026-04-10 15:08:00,/landing,invite_btn,desktop,LINKEDIN
E000875,U00695,subscription_started,2025-08-26 00:57:00,/pricing,,MOBILE,direct
E000876,U00814,click_signup,2026-03-23 01:49:00,/signup,,MOBILE,Google 
E000877,U00752,feature_used,2025-03-15 03:35:00,/signup,,mobile,Google 
E000878,U00891,page_view,2025-04-15 05:55:00,/pricing,,desktop,email
E000879,U00896,subscription_started,2026-02-04 14:02:00,/pricing,,desktop,direct
E000880,U00554,onboarding_complete,2026-04-28 12:30:00,/pricing,upgrade_btn,mobile,LINKEDIN
E000881,U00717,click_signup,2026-04-26 09:52:00,/landing,,desktop,linkedin
E000882,U00925,feature_used,2025-08-26 18:00:00,/invite,invite_btn,mobile,Google 
E000883,U00682,subscription_started,2025-07-07 14:23:00,/settings,signup_btn,mobile,facebook
E000884,U00743,subscription_started,2026-04-07 08:03:00,/landing,invite_btn,mobile,facebook
E000885,U00067,invite_teammate,2026-03-14 09:38:00,/dashboard,,,LINKEDIN
E000886,U00828,onboarding_complete,2025-11-15 04:28:00,/pricing,invite_btn,desktop,email
E000887,U00115,click_signup,2025-03-05 20:19:00,/signup,,mobile,Google 
E000888,U00587,invite_teammate,2025-03-26 13:06:00,/pricing,invite_btn,MOBILE,facebook
E000889,U00319,page_view,2025-01-02 05:20:00,/projects,,mobile,LINKEDIN
E000890,U00434,invite_teammate,2025-10-10 15:20:00,/invite,invite_btn,mobile,facebook
E000891,U00617,onboarding_complete,2026-04-29 07:44:00,/landing,,desktop,facebook
E000892,U00324,signup_complete,2025-12-02 09:37:00,/invite,invite_btn,mobile,direct
E000893,U00151,create_project,2025-11-28 21:24:00,/pricing,signup_btn,,email
E000894,U00515,click_signup,2025-08-13 22:16:00,/signup,,MOBILE,Google 
E000895,U00507,create_project,2025-06-07 01:43:00,/settings,,desktop,LINKEDIN
E000896,U00157,onboarding_complete,2025-08-31 14:07:00,/invite,upgrade_btn,desktop,LINKEDIN
E000897,U00878,subscription_started,2025-05-11 08:36:00,/settings,,Desktop,LINKEDIN
E000898,U00935,signup_complete,2026-04-26 01:14:00,/landing,,MOBILE,email
E000899,U00695,subscription_started,2025-11-04 14:37:00,/signup,,MOBILE,google
E000900,U00745,create_project,2026-01-20 08:45:00,/signup,upgrade_btn,,direct
E000901,U00135,invite_teammate,2025-03-12 20:46:00,/invite,,desktop,LINKEDIN
E000902,U00469,signup_complete,2025-08-10 10:04:00,/projects,upgrade_btn,MOBILE,Google 
E000903,U00299,signup_complete,2025-12-18 07:16:00,/pricing,upgrade_btn,mobile,Google 
E000904,U00010,invite_teammate,2026-04-20 05:12:00,/settings,,desktop,Google 
E000905,U00386,feature_used,2025-04-18 11:35:00,/settings,upgrade_btn,desktop,google
E000906,U00998,subscription_started,2025-09-16 22:16:00,/pricing,signup_btn,desktop,facebook
E000907,U00347,feature_used,2026-04-19 09:16:00,/pricing,,mobile,google
E000908,U00247,feature_used,2025-03-28 12:13:00,/dashboard,invite_btn,,linkedin
E000909,U00764,feature_used,2026-04-21 08:27:00,/invite,signup_btn,MOBILE,LINKEDIN
E000910,U00392,create_project,2026-04-19 13:00:00,/settings,,Desktop,google
E000911,U00120,click_signup,2025-03-29 09:09:00,/landing,,,linkedin
E000912,U00601,subscription_started,2025-01-17 18:25:00,/signup,signup_btn,,linkedin
E000913,U00496,feature_used,2025-10-07 14:11:00,/signup,,mobile,google
E000914,U00066,signup_complete,2025-08-25 19:47:00,/dashboard,signup_btn,MOBILE,facebook
E000915,U00803,subscription_started,2026-01-26 14:33:00,/landing,,,facebook
E000916,U00128,onboarding_complete,2026-04-20 13:17:00,/settings,signup_btn,mobile,LINKEDIN
E000917,U00712,signup_complete,2026-03-13 06:04:00,/landing,,MOBILE,LINKEDIN
E000918,U00126,page_view,2025-08-17 20:43:00,/pricing,,mobile,Google 
E000919,U00090,create_project,2025-04-28 09:21:00,/invite,signup_btn,desktop,google
E000920,U00306,invite_teammate,2026-01-04 13:34:00,/projects,upgrade_btn,MOBILE,Google 
E000921,U00255,create_project,2025-01-01 01:29:00,/landing,,Desktop,Google 
E000922,U00456,signup_complete,2026-01-24 22:06:00,/projects,,Desktop,facebook
E000923,U00621,onboarding_complete,2025-09-14 09:41:00,/settings,signup_btn,desktop,linkedin
E000924,U00193,signup_complete,2025-01-27 17:58:00,/signup,upgrade_btn,mobile,facebook
E000925,U00222,invite_teammate,2026-02-07 00:08:00,/signup,upgrade_btn,,direct
E000926,U00564,create_project,2025-02-24 03:31:00,/signup,,mobile,direct
E000927,U00086,create_project,2025-11-29 02:21:00,/settings,,mobile,facebook
E000928,U00073,create_project,2025-05-29 09:00:00,/settings,upgrade_btn,Desktop,facebook
E000929,U00664,signup_complete,2026-04-24 15:27:00,/dashboard,upgrade_btn,Desktop,LINKEDIN
E000930,U00389,page_view,2025-11-12 18:11:00,/projects,upgrade_btn,desktop,email
E000931,U00545,click_signup,2025-04-01 17:54:00,/settings,,MOBILE,google
E000932,U00656,click_signup,2025-08-28 19:56:00,/signup,invite_btn,Desktop,linkedin
E000933,U00281,page_view,2025-06-14 09:32:00,/landing,,mobile,direct
E000934,U00802,click_signup,2025-03-18 11:03:00,/pricing,,Desktop,facebook
E000935,U00098,invite_teammate,2025-12-23 12:42:00,/settings,,Desktop,facebook
E000936,U00623,click_signup,2025-07-17 09:00:00,/landing,upgrade_btn,Desktop,LINKEDIN
E000937,U00186,invite_teammate,2025-10-11 16:06:00,/invite,,,facebook
E000938,U00489,signup_complete,2025-10-21 04:50:00,/signup,signup_btn,,Google 
E000939,U00674,signup_complete,2025-04-24 05:24:00,/pricing,,,Google 
E000940,U00055,invite_teammate,2025-07-14 16:37:00,/settings,upgrade_btn,,direct
E000941,U00188,subscription_started,2025-11-30 08:24:00,/signup,,,email
E000942,U00976,feature_used,2025-07-20 20:21:00,/projects,upgrade_btn,Desktop,Google 
E000943,U00971,create_project,2025-03-05 07:25:00,/dashboard,invite_btn,desktop,Google 
E000944,U00079,onboarding_complete,2025-02-27 20:55:00,/landing,upgrade_btn,,google
E000945,U00762,create_project,2025-03-03 14:13:00,/projects,,desktop,direct
E000946,U00955,signup_complete,2026-01-06 09:52:00,/dashboard,,,Google 
E000947,U00715,click_signup,2026-01-23 16:31:00,/dashboard,signup_btn,,linkedin
E000948,U00732,feature_used,2025-01-06 07:24:00,/settings,,Desktop,linkedin
E000949,U00974,page_view,2026-04-27 10:51:00,/projects,,mobile,Google 
E000950,U00926,onboarding_complete,2026-01-17 05:06:00,/pricing,signup_btn,Desktop,LINKEDIN
E000951,U00527,invite_teammate,2025-04-08 01:54:00,/landing,,MOBILE,direct
E000952,U00383,click_signup,2025-05-05 03:25:00,/signup,upgrade_btn,,LINKEDIN
E000953,U00298,create_project,2025-03-27 19:50:00,/dashboard,invite_btn,Desktop,linkedin
E000954,U00756,feature_used,2025-01-02 15:02:00,/pricing,invite_btn,,LINKEDIN
E000955,U00958,subscription_started,2025-01-26 19:10:00,/projects,,desktop,email
E000956,U00631,subscription_started,2025-01-05 06:57:00,/signup,invite_btn,Desktop,google
E000957,U00359,signup_complete,2025-01-04 18:04:00,/dashboard,invite_btn,desktop,google
E000958,U00504,onboarding_complete,2025-11-10 16:50:00,/landing,,,linkedin
E000959,U00127,subscription_started,2025-10-27 01:50:00,/landing,upgrade_btn,Desktop,linkedin
E000960,U00405,invite_teammate,2025-12-09 18:03:00,/signup,invite_btn,MOBILE,linkedin
E000961,U00832,create_project,2026-01-26 14:44:00,/landing,,MOBILE,linkedin
E000962,U00363,feature_used,2025-04-12 20:28:00,/landing,invite_btn,mobile,google
E000963,U00292,page_view,2025-05-19 00:55:00,/pricing,,MOBILE,Google 
E000964,U00923,page_view,2025-08-30 04:22:00,/pricing,upgrade_btn,MOBILE,Google 
E000965,U00122,feature_used,2025-07-13 13:11:00,/dashboard,,MOBILE,LINKEDIN
E000966,U00333,feature_used,2025-04-03 19:04:00,/projects,,mobile,google
E000967,U00812,page_view,2025-03-20 13:19:00,/pricing,upgrade_btn,Desktop,facebook
E000968,U00786,onboarding_complete,2025-01-10 22:31:00,/landing,invite_btn,MOBILE,facebook
E000969,U00445,subscription_started,2025-01-06 20:18:00,/signup,invite_btn,MOBILE,google
E000970,U00254,signup_complete,2025-11-09 08:28:00,/settings,,mobile,linkedin
E000971,U00786,click_signup,2025-07-24 17:15:00,/invite,invite_btn,mobile,Google 
E000972,U00204,subscription_started,2025-11-09 12:05:00,/settings,signup_btn,,facebook
E000973,U00194,signup_complete,2025-05-12 22:29:00,/pricing,signup_btn,mobile,direct
E000974,U00281,onboarding_complete,2025-01-28 22:30:00,/pricing,,desktop,facebook
E000975,U00094,page_view,2025-05-26 09:01:00,/dashboard,,,email
E000976,U00237,onboarding_complete,2026-04-07 03:53:00,/signup,,MOBILE,google
E000977,U00438,page_view,2026-01-07 06:30:00,/signup,signup_btn,Desktop,email
E000978,U00966,invite_teammate,2025-07-24 07:04:00,/settings,,mobile,email
E000979,U00187,page_view,2025-02-04 15:06:00,/landing,signup_btn,Desktop,linkedin
E000980,U00484,create_project,2025-07-27 18:16:00,/projects,signup_btn,MOBILE,linkedin
E000981,U00972,subscription_started,2025-07-03 16:36:00,/signup,invite_btn,Desktop,google
E000982,U00686,page_view,2025-03-12 13:13:00,/settings,,mobile,email
E000983,U00760,invite_teammate,2025-09-20 13:23:00,/settings,,,facebook
E000984,U00244,create_project,2025-09-28 14:02:00,/pricing,,MOBILE,google
E000985,U00134,click_signup,2025-03-19 10:52:00,/landing,,mobile,linkedin
E000986,U00948,click_signup,2025-11-21 14:23:00,/landing,,,email
E000987,U00743,subscription_started,2025-08-08 12:40:00,/invite,upgrade_btn,,Google 
E000988,U00045,signup_complete,2025-04-22 21:37:00,/pricing,,,Google 
E000989,U00913,invite_teammate,2025-07-03 21:12:00,/signup,,desktop,direct
E000990,U00495,feature_used,2025-02-19 07:17:00,/projects,,desktop,linkedin
E000991,U00281,signup_complete,2026-03-13 06:58:00,/signup,signup_btn,,google
E000992,U00759,feature_used,2025-05-19 11:49:00,/dashboard,,,google
E000993,U00449,feature_used,2025-05-01 12:38:00,/projects,,MOBILE,facebook
E000994,U00212,signup_complete,2025-07-17 16:42:00,/landing,upgrade_btn,,linkedin
E000995,U00714,page_view,2026-03-08 03:55:00,/invite,,MOBILE,facebook
E000996,U00266,create_project,2026-01-18 08:19:00,/invite,upgrade_btn,Desktop,Google 
E000997,U00566,click_signup,2025-07-15 12:38:00,/pricing,upgrade_btn,desktop,facebook
E000998,U00299,page_view,2025-06-23 11:08:00,/settings,upgrade_btn,Desktop,linkedin
E000999,U00895,page_view,2025-07-16 22:11:00,/settings,upgrade_btn,mobile,facebook
E001000,U00002,invite_teammate,2025-03-26 14:28:00,/settings,,Desktop,email
E001001,U00970,create_project,2025-03-02 14:49:00,/settings,upgrade_btn,MOBILE,facebook
E001002,U00333,page_view,2025-08-03 17:40:00,/settings,signup_btn,Desktop,linkedin
E001003,U00181,create_project,2025-07-23 15:56:00,/landing,,,google
E001004,U00969,create_project,2025-10-06 03:36:00,/invite,,,linkedin
E001005,U00226,invite_teammate,2025-11-18 23:44:00,/signup,upgrade_btn,,Google 
E001006,U00160,subscription_started,2025-10-15 23:13:00,/pricing,,Desktop,linkedin
E001007,U00096,subscription_started,2025-12-15 19:15:00,/pricing,,mobile,LINKEDIN
E001008,U00194,subscription_started,2025-05-09 05:45:00,/settings,upgrade_btn,Desktop,google
E001009,U00167,signup_complete,2025-08-14 20:26:00,/invite,,,linkedin
E001010,U00147,click_signup,2025-02-20 13:47:00,/dashboard,upgrade_btn,MOBILE,Google 
E001011,U00103,signup_complete,2025-10-21 02:16:00,/settings,signup_btn,,google
E001012,U00394,page_view,2025-10-03 03:50:00,/landing,signup_btn,desktop,linkedin
E001013,U00789,click_signup,2025-06-30 20:06:00,/signup,upgrade_btn,,google
E001014,U00981,click_signup,2025-01-07 20:12:00,/projects,invite_btn,desktop,linkedin
E001015,U00492,subscription_started,2025-04-12 09:13:00,/invite,upgrade_btn,Desktop,email
E001016,U00159,onboarding_complete,2025-12-15 17:31:00,/landing,,Desktop,Google 
E001017,U00127,page_view,2026-01-31 20:19:00,/invite,signup_btn,desktop,facebook
E001018,U00106,feature_used,2025-08-05 01:52:00,/pricing,signup_btn,mobile,google
E001019,U00438,feature_used,2025-06-15 01:26:00,/pricing,invite_btn,Desktop,linkedin
E001020,U00704,click_signup,2025-10-08 03:53:00,/dashboard,upgrade_btn,desktop,linkedin
E001021,U00980,create_project,2025-03-16 01:58:00,/signup,signup_btn,,email
E001022,U00370,click_signup,2025-03-28 04:19:00,/landing,,mobile,linkedin
E001023,U00544,invite_teammate,2025-11-09 02:49:00,/projects,upgrade_btn,MOBILE,linkedin
E001024,U00704,create_project,2026-05-01 21:26:00,/projects,invite_btn,Desktop,google
E001025,U00939,subscription_started,2025-07-17 09:41:00,/settings,invite_btn,Desktop,LINKEDIN
E001026,U00808,page_view,2025-02-25 14:39:00,/invite,upgrade_btn,mobile,email
E001027,U00400,subscription_started,2025-04-18 14:38:00,/settings,,desktop,google
E001028,U00438,create_project,2026-02-25 18:32:00,/pricing,signup_btn,Desktop,linkedin
E001029,U00786,feature_used,2025-05-13 10:26:00,/signup,invite_btn,MOBILE,direct
E001030,U00711,feature_used,2025-12-17 11:07:00,/projects,invite_btn,mobile,LINKEDIN
E001031,U00944,onboarding_complete,2026-04-22 04:40:00,/dashboard,,,direct
E001032,U00547,subscription_started,2026-01-28 07:17:00,/projects,,mobile,direct
E001033,U00595,feature_used,2025-03-02 21:19:00,/projects,,mobile,Google 
E001034,U00241,invite_teammate,2025-03-05 12:48:00,/landing,upgrade_btn,desktop,email
E001035,U00486,signup_complete,2026-02-11 14:18:00,/landing,signup_btn,Desktop,email
E001036,U00302,subscription_started,2025-04-12 11:18:00,/pricing,,MOBILE,linkedin
E001037,U00848,onboarding_complete,2025-06-03 10:54:00,/landing,upgrade_btn,desktop,Google 
E001038,U00387,page_view,2025-04-15 04:26:00,/settings,,Desktop,google
E001039,U00679,click_signup,2025-03-19 04:39:00,/dashboard,,mobile,google
E001040,U00375,signup_complete,2025-04-17 23:01:00,/landing,upgrade_btn,desktop,google
E001041,U00852,feature_used,2026-02-19 11:11:00,/pricing,upgrade_btn,MOBILE,Google 
E001042,U00767,create_project,2025-04-13 00:38:00,/dashboard,,Desktop,direct
E001043,U00712,page_view,2026-04-15 13:31:00,/signup,signup_btn,mobile,google
E001044,U00033,signup_complete,2026-04-13 19:42:00,/projects,upgrade_btn,desktop,direct
E001045,U00697,subscription_started,2025-11-05 11:18:00,/projects,invite_btn,,facebook
E001046,U00727,onboarding_complete,2025-08-11 20:19:00,/dashboard,upgrade_btn,Desktop,google
E001047,U00387,signup_complete,2026-01-15 17:53:00,/settings,upgrade_btn,MOBILE,facebook
E001048,U00225,feature_used,2025-02-10 18:36:00,/pricing,,,LINKEDIN
E001049,U00837,subscription_started,2025-02-26 05:19:00,/dashboard,invite_btn,MOBILE,LINKEDIN
E001050,U00169,page_view,2025-10-05 01:11:00,/invite,invite_btn,MOBILE,linkedin
E001051,U00112,click_signup,2025-07-16 13:11:00,/landing,invite_btn,,LINKEDIN
E001052,U00029,onboarding_complete,2025-09-02 06:47:00,/signup,upgrade_btn,,google
E001053,U00217,page_view,2025-02-17 13:32:00,/invite,invite_btn,mobile,facebook
E001054,U00654,page_view,2025-05-27 21:24:00,/pricing,invite_btn,desktop,facebook
E001055,U00046,subscription_started,2026-02-16 06:32:00,/landing,signup_btn,Desktop,google
E001056,U00009,invite_teammate,2025-08-13 17:15:00,/invite,invite_btn,MOBILE,facebook
E001057,U00323,feature_used,2025-05-22 21:50:00,/settings,invite_btn,mobile,Google 
E001058,U00340,feature_used,2025-03-12 21:50:00,/settings,,desktop,facebook
E001059,U00025,feature_used,2025-04-20 08:42:00,/dashboard,,desktop,email
E001060,U00156,subscription_started,2025-04-28 09:34:00,/landing,signup_btn,mobile,linkedin
E001061,U00145,signup_complete,2026-04-22 09:19:00,/projects,,,Google 
E001062,U00953,invite_teammate,2026-01-17 01:06:00,/dashboard,upgrade_btn,Desktop,email
E001063,U00639,feature_used,2025-09-20 08:59:00,/landing,,mobile,linkedin
E001064,U00622,click_signup,2026-03-21 11:17:00,/pricing,,MOBILE,google
E001065,U00147,create_project,2025-01-11 21:07:00,/projects,signup_btn,MOBILE,google
E001066,U00322,signup_complete,2025-11-28 04:20:00,/signup,upgrade_btn,desktop,email
E001067,U00373,invite_teammate,2026-02-24 19:16:00,/landing,signup_btn,mobile,Google 
E001068,U00265,subscription_started,2025-12-02 12:02:00,/signup,,mobile,google
E001069,U00500,page_view,2026-02-19 03:20:00,/signup,invite_btn,MOBILE,direct
E001070,U00940,signup_complete,2026-03-28 05:45:00,/dashboard,invite_btn,,LINKEDIN
E001071,U00975,invite_teammate,2026-03-31 20:14:00,/signup,signup_btn,MOBILE,facebook
E001072,U00270,page_view,2025-11-24 17:55:00,/projects,signup_btn,mobile,Google 
E001073,U00009,signup_complete,2026-02-13 08:41:00,/invite,signup_btn,Desktop,direct
E001074,U00584,feature_used,2025-04-26 04:50:00,/invite,signup_btn,mobile,direct
E001075,U00686,click_signup,2025-12-03 14:54:00,/signup,,MOBILE,Google 
E001076,U00922,subscription_started,2026-01-25 15:49:00,/landing,signup_btn,mobile,Google 
E001077,U00940,feature_used,2025-03-20 21:31:00,/invite,,mobile,direct
E001078,U00067,invite_teammate,2025-08-28 08:48:00,/signup,,MOBILE,linkedin
E001079,U00118,create_project,2025-12-13 18:32:00,/dashboard,signup_btn,,linkedin
E001080,U00150,onboarding_complete,2025-12-09 05:16:00,/signup,,desktop,facebook
E001081,U00064,invite_teammate,2025-10-04 21:57:00,/invite,,MOBILE,linkedin
E001082,U00217,page_view,2025-02-09 09:04:00,/invite,,Desktop,email
E001083,U00181,click_signup,2026-04-08 21:26:00,/pricing,signup_btn,Desktop,direct
E001084,U00306,subscription_started,2025-03-01 11:58:00,/invite,,,linkedin
E001085,U00189,page_view,2025-07-08 22:10:00,/landing,,Desktop,LINKEDIN
E001086,U00169,onboarding_complete,2025-08-05 04:47:00,/signup,,MOBILE,direct
E001087,U00706,signup_complete,2026-01-25 22:39:00,/settings,,Desktop,Google 
E001088,U00399,page_view,2026-02-20 07:00:00,/projects,,mobile,google
E001089,U00632,signup_complete,2026-02-26 05:50:00,/signup,invite_btn,desktop,linkedin
E001090,U00957,signup_complete,2025-11-30 23:38:00,/dashboard,invite_btn,desktop,LINKEDIN
E001091,U00270,page_view,2025-10-23 22:07:00,/dashboard,upgrade_btn,MOBILE,Google 
E001092,U00100,page_view,2026-02-26 03:52:00,/pricing,upgrade_btn,MOBILE,Google 
E001093,U00793,signup_complete,2026-02-02 15:32:00,/projects,,mobile,email
E001094,U00976,onboarding_complete,2025-06-02 17:52:00,/settings,,desktop,email
E001095,U00017,create_project,2025-09-22 21:46:00,/signup,,desktop,Google 
E001096,U00665,subscription_started,2025-12-30 10:56:00,/dashboard,,Desktop,email
E001097,U00437,invite_teammate,2026-01-31 00:17:00,/landing,upgrade_btn,MOBILE,direct
E001098,U00182,signup_complete,2025-09-29 16:46:00,/projects,,MOBILE,email
E001099,U00706,feature_used,2026-04-26 07:26:00,/settings,invite_btn,,LINKEDIN
E001100,U00090,click_signup,2025-03-14 06:05:00,/landing,signup_btn,,direct
E001101,U00509,click_signup,2025-03-17 11:51:00,/settings,,,facebook
E001102,U00684,create_project,2025-01-24 18:20:00,/invite,,mobile,linkedin
E001103,U00565,feature_used,2025-11-28 01:13:00,/landing,upgrade_btn,MOBILE,google
E001104,U00991,subscription_started,2025-09-13 07:25:00,/dashboard,,desktop,email
E001105,U00520,create_project,2025-06-13 01:34:00,/signup,invite_btn,Desktop,LINKEDIN
E001106,U00690,onboarding_complete,2025-10-29 23:41:00,/landing,,desktop,google
E001107,U00158,invite_teammate,2025-01-20 02:41:00,/invite,,,email
E001108,U00175,feature_used,2025-09-02 00:07:00,/pricing,,MOBILE,linkedin
E001109,U00660,feature_used,2026-03-25 18:03:00,/invite,signup_btn,,direct
E001110,U00962,feature_used,2025-04-04 20:10:00,/settings,upgrade_btn,MOBILE,email
E001111,U00163,feature_used,2026-01-12 16:04:00,/pricing,signup_btn,mobile,facebook
E001112,U00647,feature_used,2025-03-28 04:42:00,/invite,invite_btn,,linkedin
E001113,U00209,click_signup,2025-08-23 18:25:00,/landing,signup_btn,MOBILE,google
E001114,U00789,signup_complete,2026-04-03 22:43:00,/landing,,,google
E001115,U00392,page_view,2026-02-21 08:49:00,/settings,upgrade_btn,MOBILE,Google 
E001116,U00797,invite_teammate,2026-04-05 20:17:00,/pricing,upgrade_btn,mobile,email
E001117,U00549,onboarding_complete,2025-05-22 03:24:00,/settings,,Desktop,Google 
E001118,U00282,click_signup,2025-02-07 16:22:00,/pricing,signup_btn,,LINKEDIN
E001119,U00114,subscription_started,2025-03-17 07:22:00,/projects,signup_btn,desktop,linkedin
E001120,U00269,signup_complete,2025-07-25 16:23:00,/landing,signup_btn,MOBILE,LINKEDIN
E001121,U00935,onboarding_complete,2025-09-21 03:52:00,/dashboard,signup_btn,MOBILE,LINKEDIN
E001122,U00424,click_signup,2025-01-16 23:43:00,/dashboard,signup_btn,mobile,Google 
E001123,U00385,invite_teammate,2025-11-02 18:24:00,/settings,,mobile,linkedin
E001124,U00011,signup_complete,2025-08-06 13:07:00,/settings,,,LINKEDIN
E001125,U00121,invite_teammate,2025-01-23 21:38:00,/signup,,,facebook
E001126,U00006,signup_complete,2026-02-02 22:28:00,/projects,invite_btn,desktop,linkedin
E001127,U00031,page_view,2026-03-18 08:33:00,/projects,,mobile,linkedin
E001128,U00118,onboarding_complete,2025-09-23 16:55:00,/landing,invite_btn,mobile,linkedin
E001129,U00746,signup_complete,2025-03-02 18:16:00,/signup,invite_btn,MOBILE,linkedin
E001130,U00357,create_project,2025-03-08 23:17:00,/dashboard,,MOBILE,facebook
E001131,U00945,onboarding_complete,2025-10-19 05:29:00,/signup,upgrade_btn,mobile,Google 
E001132,U00985,feature_used,2025-07-24 16:16:00,/landing,,,email
E001133,U00814,onboarding_complete,2025-05-01 14:59:00,/settings,,MOBILE,direct
E001134,U00611,create_project,2025-11-05 13:20:00,/invite,invite_btn,,google
E001135,U00393,feature_used,2026-03-19 05:15:00,/pricing,,Desktop,email
E001136,U00840,click_signup,2026-04-06 17:12:00,/dashboard,upgrade_btn,desktop,facebook
